text,label
"Did absolutely nothing for my lips. in fact when i wake up in the morning with this on, my lips feel drier than they did before. Save your money and just use vaseline or aquaphor. This is nothing more than overpriced dollar store chapstick in a jar.",0
This is the second time I bought this and i am utterly disappointed. The packaging seemed ok. Upon opening it wasnt a balm like consistency. Infact it was all water as if it had melted. I tried keeping it in a cold dry place too just so it would become ok. But it dint work. The smell was no where close to what it usually smells like. Not sure what went wrong. Was so disappointed that literally trashed it after trying to fix it for a week.,0
Surprisingly made my lips dryer! I donâ€™t recommend!,0
"This product was ALL over TikTok, so I decided to give it a try. After using it every night for about two weeks I noticed myself reaching for chapstick during the day and/or licking my lips way more frequently, which I almost never do. I realized this product was the only thing different in my routine. I went back to using Vaseline or Aquaphor at night and my lips bounced back to normal. This is overpriced for no results. Iâ€™ll stick to the basics.",0
I have the mint choco version and I love it. This has such a strong perfume taste itâ€™s gross. I canâ€™t do it.,0
Broke my lips out had bumps and dark spots after 3 nights of use I do not recommend,0
I used this for about two weeks before I noticed the corners of my lips getting extremely dry and cracked. My lips started to peel. I stopped using it and they got better in a few days. Sad because I loved the scent.,0
"This product has so much hype so I finally bought it, and tbh it didnâ€™t live up to my expectations! I find itâ€™s drying after ten minutes! Nothing compared to my lip oils",0
"This new flavour does not smell or taste sweet at all. It is like perfume or lotion on your lips. I had to remove it right away. Too strong and a scent/taste that should not be on your lips, IMO.",0
Do nothing â€¦.simply waste of money wonâ€™t recommend to anyone,0
I used up the trial size of the one from last years birthday gift. After two months of consistent use I can say that this does absolutely nothing. Vaseline and staying hydrated(drink your water) will give you much better results. Definitely not with the price tag.,0
Literally does not work at all. I get better results from pharmacy lip balm,0
Lip mask in general are just do gimmicky. They donâ€™t work and my glossier bomb dot com hydrates my lips for much longer. $22 for a product that doesnâ€™t work is a waste of money,0
"Wanted to love! Needed a good lip mask for the winter and tried it for about a week. It has left my lips dry and more chapped than before I started using it. I wake up in the morning with my lips super dry and sore. Unfortunately canâ€™t return since have used, but will not purchase again.",0
Was super excited to try the product smells amazing but does nothing to keep my lips moisturized. Aquaphor works 10 times better and half the price.,0
"This product is so overhyped. Every time I use this, I wake up with dry lips. Doesnâ€™t moisturize at all. Makes them worse. Strongly encourage aquaphor.",0
Honestly thought this was going to be way better than it was. The product just dries my lips out even more.,0
Lol trash. I woke up with lips that were drier than before.,0
I donâ€™t understand the hype about this.  Itâ€™s just a very expensive lip balm.,0
Wanted to love this but it made my lips dry and sticky...,0
"I used this nightly for a month or so, I liked the feeling of this product when it was first applied but I found it to be very drying once it absorbed into my lips. I ended up disliking this product and have other lip products that I much prefer.",0
"This is the most average product, and clearly has hype around it due to the packaging. It sits on your lips, and does not penetrate them at all. In all honesty, immediately I want to wipe this off my mouth because it just feels like a thick paste just sitting there. Save your money.",0
I prefer Aquapfor healing ointment over this.Cheaper and best for me.,0
"The velvet exterior of the palette is prone to picking up dirt and stains. It's disappointing that the packaging doesn't hold up well over time, especially considering the price of this product",0
"I experienced a significant delay in receiving my Sephora order. It took nearly two weeks for my package to arrive, and the lack of communication about the delay was frustrating",0
"My order was marked as delivered, but I never received it. Dealing with Sephora's customer service to resolve the issue was a lengthy and frustrating process.",0
"The delivery driver mishandled my package, causing one of the items to be damaged. It was disappointing to receive a damaged product due to poor handling.",0
"I paid for express shipping, but my order still took longer than expected to arrive. The extra cost for expedited shipping didn't seem to make a difference.",0
The delivery arrived with items missing from my order. It was frustrating to have to go through the process of reporting the missing items and waiting for them to be resent.,0
"I received the wrong shade of foundation in my order. It was inconvenient to have to go to a physical Sephora store to exchange it, especially when I had opted for online shopping for convenience.",0
"The delivery was left at my doorstep without a signature confirmation, even though I requested one. This left me concerned about the security of my package",0
"I received a notification that my order had been delivered, but it didn't actually arrive until the next day. It was frustrating to receive conflicting information about the status of my delivery.",0
"The delivery packaging was damaged, and one of the products inside was partially crushed. It was disappointing to receive a damaged product due to inadequate packaging",0
"I paid for two-day shipping, but my order arrived a day later than promised. The delay meant I didn't have my products in time for the event I needed them for. This was a letdown considering the extra cost for expedited shipping",0
"I wanted to like this so bad! It seems to work well for so many people. For some reason all it does to my lips is make them scaley and scabby, really dry feeling and uncomfortable like thereâ€™s a matte lipstick on them. Im curious as to whether or not anyone else has had this problem? Maybe Iâ€™m slightly allergic to some ingredient in it? Anyway, I hope it works for yâ€™all but I guess be aware that it doesnâ€™t work for everyone Â¯\_(ãƒ„)_/Â¯",0
It does what itâ€™s supposed to which is moisturizer but it didnâ€™t work as well as I thought. Iâ€™ve struggled with chapped lips for years and years because of where I live and yes Iâ€™m always well hydrated and what not but this didnâ€™t work any differently than my Vaseline and it was a waste of my money,0
Iâ€™m not sure why this got so popular. I have seen no results with this mask. If anything my lips are drier! I scanned the label on the Yuka app and it got a 0/100. Many harmful ingredientsâ€¦ does nothing for lip care.,0
"I donâ€™t write reviews unless I have a really positive or negative experience, and I donâ€™t understand hype around this at all. I wanted to love this after reading the reviews. I used it nightly for two months. I stuck with it, thinking maybe it just took some time.. itâ€™s not cheap, I wanted to give it a shot. If anything my lips are worse. My upper lip in particular gets so dry and sensitive with this. Literally Vaseline would have been better. Save your money and your lips.",0
The gummy bear one stained all my sheets!!! I love the original one but the purple one is just too pigmented :(,0
"Iâ€™m not sure how this has so many good reviews, as I used this as directed for a couple of nights and saw no improvements in my chapped lips. Save your $ and buy Aquaphor instead. Very disappointed in my purchase.",0
Overrated. Have given it a good try....apply several times in evening and liberally overnight but lips continue to crack and peel. buy a lip scrub.,0
I love lip products but this would definitely be near the bottom of my list.Its very stick/goopy and stays on my lips for about an hour at most. Only good thingI can say about this is that it is light weight has has a good smell.,0
Iâ€™ve seen so many rave reviews of this that I wanted to try it. Didnâ€™t see the results it said and after a few hour skating in bed with it in my lips were already dry. There was no leftover residue whatsoever in the morning. Kind of disappointed it didnâ€™t work better. I also didnâ€™t like the gummy feeling on your lips. I will give it one star for the smell but that is it.,0
I really wanted this mask to work for me. It just feels like it does a superficial job of hydrating my lips. My lips still feel dry the next morning. The bite agave lip masks has been the best for when my lips get too dry and no chapstick helps long term.,0
I was expecting some really great results but this just didnâ€™t do it for me. Especially for $26! I wanted to see if I was being dramatic so I put Vaseline on my lips overnight and to me my lips felt better waking up with that. & Vaseline is much cheaper so Iâ€™ll stick with that. I will be returning.,0
My lips are still dry in the morning. My Hurraw lip balm works better. I donâ€™t see how this is a mask. Itâ€™s more like a gloss.,0
i got a sample from the birthday kit and itâ€™s so frustrating! seeing all of the good reviews made me have high hopes for laneige however in reality once applying the mask it only stays on your lips for 30 minutes before drying them out again.,0
"Similar to a few other reviews, I unfortunately also found this lip mask to be very drying and irritating to my lips :( it feels lovely when applied... but my lips are dry, tight and irritated in the morning. The irritation will last a day or two with discontinued use. I typically just use Burtâ€™s Bees without issue, so wondering if the fragrance in this product might be the culprit? Not sure, but unfortunately wonâ€™t be using this any longer as a result of the irritation.",0
"My lips were 100% fine but I tried this out & they became DESERT DRY, DARK, & CHAPPED!! Simply horrible.",0
i wanted to like this product so much so when they discontinued the lip mask i use i tried this one. after using it for two weeks my lips are dryer than they have been since i was 6 and i didnâ€™t know what chapstick was. since then i have stopped using this in my night routine and am looking for alternatives,0
"So disappointed. I had high hopes for this product but it fell way short! Itâ€™s basically the consistency of Vaseline, goopy, and did nothing to improve the moisture in my lips. Itâ€™s absolutely not worth the price.",0
"I use it daily, sometimes twice and the lips have only gotten worse.",0
"I bought this to use as a regular lip balm because my lips are so dry and flaky, but it did nothing for me. It doesnâ€™t moisturize my lips at all, it just adds shine.  I do appreciate that there is a lot of product in the jar, but overall it is not worth the money at all.",0
I got this free as a birthday gift and noticed I would wake up and after washing off my lips would be super dry. After about 2 weeks I noticed my lips started to show little white bumps. Going back to using my natural lips balms they work way better.,0
Itâ€™s good - just nothing special. Itâ€™s expensive Vaseline. Itâ€™s nice on your lips and does moisturize but itâ€™s definitely not a mask. I use it during the day and have to constantly reapply it. I donâ€™t see a difference in my lips either.,0
"I have serious dry lips in the California winter and this does not touch them overnight.  Itâ€™s fine as a shine over the course of an hour or so, but overnight, aquaphor is so so much better as an overnight ointment.  This does absolutely nothing to soothe chapped lips long term.  Disappointed.",0
Doesnâ€™t work any better than Vaseline. Over priced and not worth it!,0
"If you are buying this because you have dry or chapped lips, donâ€™t do it. It provides no nourishment for your lips. If you donâ€™t have chapped lips and just want to use it as a balm, it does add shine.",0
The hype was real about this product. I was excited to try and woke up with the driest lips I have ever had. I am super disappointed. My lips are super uncomfortable now for sure not for me.,0
I want to love it but it dries out my lips. Iâ€™ve put it on when my lips are find and wake up and theyâ€™re flakey. It also causes cold sores like no tomorrow. I never â€œdouble dipâ€ so the risk of continuation from a previous sore is 0 yet Iâ€™ve noticed every time I use it I get a cold sore. And I rarely get them. Maybeeeee 1 a year max! And Iâ€™ve gotten 3 in 2 months.,0
Got this because my lips were chapped and this made it even worse!,0
"Received as part of the birthday gift set. Made my lips much worse; super dry, cracked, painful and started to discolor my lips. I gave it a good try for a few weeks. I finally had to stop using and went back to my previous routine and my lips healed up after a few days. It must be one of the ingredients that is common in these lip masks that just donâ€™t work for me, because I have tried others from cheap to expensive and all of them make my lips worse.",0
This mask really dried out my lips. Very disappointing product. I used as directed but wonâ€™t be using again. Sticking with Burts Bees lip balm going forward!,0
I thought this would be a good choice for dry winter lips but nope its so sticky and gross. It almost feels like glue. It smells nice though. Thats pretty much it nothing special and it has a lot of strange ingredients.,0
This honestly made my lip dry when it wasnâ€™t prior to applying it.,0
"i simply donâ€™t understand why everyone is raving about this product. i have a mini berry version that iâ€™ve had for a while now. i remember using it at first and noticing that my lips were extremely dry, so i set it to the side and forgot about it. recently, this product has gotten super popular. i pulled it out again and used it for the past two nights and itâ€™s just as i expected. my lips were more prone to peeling and are very dry. iâ€™m confused on why people are loving this stuff??definitely read the reviews first before purchasing. thereâ€™s lots of better alternatives in my opinion. this product is overhyped and overpriced for sure!",0
"this product dried out my lips so bad, drugstore lip balms work 100% better",0
I was really excited to try this product after reading reviews from personal friends and online. Unfortunately this product did not work for me. I used frequently for 5 days and my lips felt great with the product on but the next morning they were very dry and cracked. Will be returning and sticking with lanolin.,0
Not really a sleeping mask high hopes on this product for me was just a lip balm,0
"I wanted to like this so bad, but it did nothing for me. I donâ€™t know how to describe it, but I felt moisture outside of the lips, but not inside. It felt like putting water on my lips and how it feels good for a second, but then nothing. Also after waking up, my lips felt and looked more dry than they were before. I was really upset about this after all the good reviews I have heard, but everyoneâ€™s body is different. This just didnâ€™t work for me.",0
I wanted to love it but it honestly dries my lips out. Sticking to aquaphor for now.,0
Mehhhhh... nothing a good chapstick couldnâ€™t manage.  I was excited to try it but super disappointed.,0
Not worth the money. My Saje $8 coconut lip balm is SO MUCH BETTER. Do not waste your money.,0
"I really wanted to love this. Iâ€™ve heard such good things about it from others and for the week I used it I thought it would be the same. When I put it on itâ€™s very soft but when I wake up in the morning my lips are drier than they were before. I didnâ€™t realize the product was the thing doing it until I read other reviews saying the same thing. Very disappointed but glad I got it as part of my birthday gift and not purchasing the whole thing. I know it works for others so I say if you can get a sample, try it because you never know! Not for me but thatâ€™s ok.",0
"I am one of those rare people who will almost always take the time to write a good review and will rarely write a bad one unless itâ€™s BAD. Well, this is bad. I truly cannot understand the hype and awards on this stuff! It has cheap ingredients that are known irritants - artificial fragrance, colors and flavors and BHT! Super cheap ingredients too. Iâ€™m a skincare junkie and always research ingredients but I bought this in a whim because EVERYONE was raving about it online and I just donâ€™t get it. I often have dry, chapped lips despite drinking tons of water and have used dozens of lip balms and treatments over the years with far better results than this. I used this for several weeks and it made my lips drier in the morning EVERY TIME. It also made them itch - likely due to the added fragrance and flavor. Or the essential oils. Who knows. I know everyoneâ€™s skin is different but this is truly a terrible product with cheap ingredients. Ugh",0
Works but I canâ€™t love it. I found out itâ€™s not a cruelty free brand:(,0
I am a huge lip product lover and have tried hundreds of lip balms and lip glosses. Iâ€™m also the kind of person who has so wear lip balm when going to sleep so that I wake up with soft lips. I tried this lip balm for a week every night and every morning I woke up to dry lips! I hated the gross berry scent and the formula just felt weird on my lips. There are so many better lip balms out there. I just donâ€™t understand the raving reviews and the hype? Have people never even tried Vaseline before? This Laniege balm is the worst!,0
I wanted so much to love this product because it smells so wonderful but it has been drying out my lips so horribly. I wake up with dry chapped lips that feel like sandpaper. Perhaps I got a defective batch.,0
I brought this product because in the winter time my lips are not the best. I always switch up during the winter and have to keep my lips moisturized. This product smells cheap and the recovery for better lips is a complete lie. I brought the entire set and if it was good I was going to buy this for the family. I try the product out for 2 weeks and all my lips did was peel This is a bad product and very ghetto 1 Star would not recommend,0
Truly the worst lip mask/balm I have ever tried. I used it for 2 weeks consistently and it completely dried out my lips. DO NOT buy this product. The only good thing about it is that it smells really nice... but that is it.,0
This lip mask left my lips completely chapped. It is not worth the money and does the opposite of what it claims to do. Youâ€™re better off wearing a regular chapstick at night than ruining your lips with this stuff!,0
"I have been wanting to try this product for awhile as I live in Canada and our harsh winters are known for causing chapped lips. I received the lip mask as part of the bday package so I was glad to try out for free. Like other reviewers said, after using the product my lips were worse (more dry and cracked) than the day before. How?? The product applies like petroleum jelly so it feels like it will be hydrating but the next day my lips are a mess. I wonder if la neige fudged the formula for the bday samples? Definitely didnâ€™t sell me on it, will be sticking to EOS blistex and Burtâ€™s bees thanks.",0
"This product might be ok for lips, but it is a sticky, goopy mess. Itâ€™s like glue. I have to scrub my finger with soap after putting it on and it still doesnâ€™t all come off. Forget putting it by your bedside or without a sink nearby.",0
I was so excited to purchase this product as someone whoâ€™s never tried it before but could not escape the hypeâ€¦ and I am so disappointed. My lips may look moisturized after applying it for the first 5 minutes but before you know it my lips look and FEEL twice as dry as they did before I put it on.,0
"The original works, not this one though. This one was drying and didnâ€™t have the vanilla fragrance.",0
"From the ingredients list: Polybutene: Used in cosmetics as a plasticizer. Derived from petroleum. Also used for manufacturing adhesives. I donâ€™t care how well this is purported to work, Fossil fuel Petro products Do NOT go on my face. Iâ€™m so tired of having to go thru ingredients lists for this kind of thing.",0
"As excited I was to get this and use it, I was unfortunately disappointed. It did nothing as far as hydrating over night. I used it for 3 weeks before I gave up trying. Iâ€™m eczema prone so Iâ€™m not sure if this just wasnâ€™t strong enough to help, Vaseline still did the trick",0
Iâ€™ve been using this for six weeks semi-regularly. I get chapped lips a lot and thought this might be the way to heal them. But it didnâ€™t do anything! My lips are just as chapped in the morning as they were the night before. I have better luck with a lip scrub and vaseline than I do with this,0
"My lips are ALWAYS dry, living in dry Alberta doesnâ€™t help.  I was really excited to receive this in my birthday gift thinking it would be a great product. First, it was quite perfumey which concerned me as I donâ€™t really want perfume in a deep conditioning product - especially on the lips.  I applied a very thick layer as directed and went to bed. The next morning I had a terribly cracked lip. My lips are always dry but Iâ€™ve never had them crack until using this product.  Wonâ€™t be using again.  For reference, my absolute favourite hydrating lip product is the Jack Black shea butter lip balm. Nothing can compare to it!!",0
Iâ€™ve got the sample for my birthday and i was expecting a lot of this product because i really like Laneige but i HATED it. My lips were normal when i use it and next morning my lips were super dry and chapped. I tried it three times and each time the results were the same.,0
Feels like its moisturizing your lips... but itâ€™s really just sitting on top. Would not buy again. Made my lips dryer,0
"I really wanted to like this one but itâ€™s not very good. It kind of dries my lips out and scent-wise, itâ€™s so faint it essentially has no scent.  I have 4 of the others and theyâ€™re all great, but this one is a hard no. Overpriced as well.",0
Skip this one if you have sensitive skin. I usually buy the original or sweet candy flavors and like them a lot but this one burns like a lip plumper. It left my lips red and dry.,0
"I got this as a birthday gift and itâ€™s actually horrible. My lips werenâ€™t chapped when I applied it, but when I woke up in the morning they were chapped. Iâ€™m so disappointed. Youâ€™re better off with simple lip balm this mask is awful. The only positive thing I can say is that I liked the scent.",0
I donâ€™t typically have super chapped lips but after using this my lips were constantly very dry and chapped. Wouldnâ€™t recommend this product to anyone.,0
I tried this a few times and ended up throwing it away. It smells AMAZING and feels ok when you put it on but every time I used it I woke up with dryer lips than I started with.,0
"I usually love this product and I still do. However, this is getting one star because the Peach Iced Tea version has no discernible smell at all. I could have just bought plain fragrance laneige because thatâ€™s what I got.",0
"I donâ€™t understand the hype with this product, it makes my lips peel.Iâ€™ve used it per directionsamd my lips still flake. Aerin Rose lip conditioner is a far superior product! If youâ€™re looking for a miracle lip saver check out Aerin.",0
"I got this product after seeing reviews about how good it was. Yes there were bad reviews but the good ones were way more. I have been struggling with my lips and have been looking for a product that would help. Even though this is pricy I chose to get it as I thought it would help. It did not! I woke up to my lips incredibly dry, even more than before, and chapped to the point that would bleed????? This did not usually happen to me so it shocked me when it happened due to this product. I dont know if its cause I got peppermint flavor or not, but I do not recommend. I have been using it for a couple nights now to see if its effect would improve but no, still woke up with the same incredibly dry lips. I do not recommend at all, my lips hurt now from all the cracks.",0
"Would give 0 stars if possible. I am thoroughly disappointed in the product. Was given as a free gift when I signed up with Sephoraâ€™s beauty insider program a few days ago. After two nights of use I noticed some discolouration on my lower lip. It is very obvious and I am extremely upset. Especially since my lips were fine and I did not seek out the product, a sales representative recommended it to me. I was probably given an older product or something. I have worn lip balm all my life and I have never gotten this reaction.",0
be aware if you have any sensitivity.  this scent burnt my lips like a lip plumper would. would not recommend,0
Iâ€™m the type of person that doesnâ€™t mind spending money on anything but this is just not worth the price. This is literally just Vaseline. It doesnâ€™t smell like anything when you put it in your lips. Truly not worth it .,0
Doesnâ€™t hydrate anymore than say putting Vaseline on before bed. If anything I think it dries my lips out.,0
So disappointed it smells nothing like gingerbread or ginger anything more caramel but very faint barely any smell will be returning,0
The only thing I can say I like is the smell and texture of this lip mask. Thereâ€™s so many better options and it absolutely only dries my lips out. Disappointing.,0
My mum gave me this product from her Sephora birthday gift this year. I tried it out a week ago and by morning my lips were drier than anything and peeling terribly. It took my lips several days to recover. Itâ€™s possible I have a sensitivity to one of the ingredients but if you have sensitive skin I definitely donâ€™t recommend this product.,0
"I woke up with more moisturized lips when I lathered some of my favorite hand lotion on my lips before going to bedâ€¦ And it was cheaper! This product just feels like you got it from a la senza store. Smells extremely strong (but if you like lotions with heavy sweet smells shouldnâ€™t be a problem) and really no moisturizing qualities at all- especially for something they call a â€œmaskâ€. As with most other Laneige products, absolute disappointmentâ€¦ I would suggest Milk Makeupâ€™s melatonin lip mask over this any day.",0
Thereâ€™s no smell no flavour and the lid wasnâ€™t even screwed on properly when it arrived. Iâ€™m pretty dissatisfied and disappointed Would not recommend that you get this scent/flavour. Iâ€™ve had a better experience with the sampler of Miniâ€™s,0
"I really wanted to like this product, but I have to agree; itâ€™s sticky and makes my lips chapped. It doesnâ€™t even have much scent for berry â€œflavor.â€  Iâ€™ll stick with Vaseline; so much cheaper and works much better!! This was a waste of money.",0
"This does nothing!!!!!! It is a waste of time, money, and effort. I love most products from this brand, this is useless!!!",0
"Used twice and it made my lips chapped. I havenâ€™t had chapped lips in ages. For the price point, this is really embarrassing. You can get a better, more moisturizing product for 1/6th the price. Also please note that Sephora is selling this product for more than it usually retails for.",0
"PLEASE avoid if you have sensitive or very dry and reactive lips. Not only is it difficult to coat on and incredibly sticky, it wears off much quicker overnight than plain old Vaseline so itâ€™s not very moisturizing. Itâ€™s worth saying that after a while of not using it, reapplying it actually blistered my lips and stripped the skin off. It took me four months to repair the damage to a manageable level with prescription topical cream, and itâ€™s still not 100%. *But* as noted, I have VERY sensitive lips and sometimes get eczema flareups, so if youâ€™re anything like me, please donâ€™t risk it. This obviously wonâ€™t be most peopleâ€™s experience!",0
"i wanted to order the peach but after reading reviews I decided on the Berry. The reviews stated Peach had no scent and Berry smelled delightful. However, I found no scent to the Berry, or I received a bad batch. I will not order again unless they reach out and make this right. I will update if they do.",0
Made my lips very dry and crusty after one use. I do not recommend.,0
This feels sticky on my lips and the â€™berryâ€™ flavour smells like bubblegum. Yuck.,0
"I donâ€™t notice any improvement, It honestly didnâ€™t even feel like it was nourishing or moisturizing.  I wouldnâ€™t recommend spending money on it where I literally didnâ€™t notice anything. But I also do not suffer from dry lips, But my Lips didnâ€™t change a bit from not using this so itâ€™s better off to just save your money and just buy a cheap natural stick.",0
"Smells amazing, did nothing. Itâ€™s very messy. Beautiful packaging though.",0
"Just put some essential oil and skin-safe colourant in some vaseline and you have the same product. 100% regret buying this, got sucked in by how cute it was.",0
"I dont really get the point of this product.  It smells nice but it hasnt had any visible impact on my lips after about a month of use.  By the time i wake up in the morning all of the product is gone and my lips look the same. I dont really know if its working or not. I feel like for the price, might as well just use a way cheaper normal lip balm. It does smell nice and the texture feels good though. maybe since im a skincare novice the results are too sublte to notice.  I have a ton of this product left- it doesnt hurt to use so Iâ€™ll continue to use it but probably wont purchase again.",0
I DONT GET THE HYPE ABOUT THIS PRODUCT IT DOES ABSOLUTELY NOTHING IT DOESNT CURE MY DRY LIPS EVEN IF IT DOES IT DOES ONLY FOR AN HOUR N THEN THEY GO BACK TO BEING DRY THIS PRODUCT SUCKS YALL RAVING OVER SOME CRAP HERE,0
"I was really excited to try this after researching best lip masks and seeing a lot of positive reviews, but it did nothing for me! It smells good, but did not hydrate my lips AT ALL. So disappointing.",0
"One star because I do love the formula - but there is absolutely zero scent to this mask. Itâ€™s unfortunate as I was hoping peach iced tea would be great in the summer! Ah well, now I have a scent free version of the lip sleeping mask. Save your money OR buy a difference scent that actually smells!!",0
"Not worth the hype. Itâ€™s basically vaseline (only somehow stickier) that smells good. It sits on the lips but doesnâ€™t seem to hydrate at all. Gets one star because it does smell good, but otherwise not worth the price.",0
"I had high hopes for this product, but was quit disappointed. It is very sticky, and I still woke up with dry, flaky lips. At this price point, it should be a miracle worker, but it is not as good as less expensive lip balms (e.g. Kiehlâ€™s #1). Iâ€™m glad I got this as a sample before wasting my money.",0
"I usually love these , and was very excited about the peach smell. But then I got it and it has no smell at all? Pretty disappointed",0
"Completely unscented as many reviewers have mentioned. Definitely a formulation issue on the companyâ€™s end. Not sure why this product ever made it to market. I like every other scent of this product that Iâ€™ve tried but this one is absolutely a dud. At least it still works as a lip mask and is moisturizing. If youâ€™ve ever wished the lip mask was available in a flavorless/unscented formula, give it a try",0
"Except for smelling good, the mask does literally nothing. It just makes a sticky layer on my lips, but there is no hydration at all.",0
"I have almost every flavor of the Leneige Lip Masks and love them, howver this one is awful! It was a complete waste of money. There is hardly any scent compared to the rest. It feels the same so it â€œ worksâ€œ, but for the price I expect more. I would NOT recommend this flavor at all!! Skip it.",0
"Heard great things and was super excited to try it but unfortunately ended up being very disappointed. It smells amazing and applies nicely, but the following morning my lips were not any more hydrated, extremely sticky, and it left little bumps of residue on my lips that i had to scrub off. not worth the expense IMO. I liked nivea better for a quarter of the price.",0
"I love this product and was so excited for the Peach Tea flavor. However, I had the same issue many others seemed to have. There was NO scent at all. I returned it sadly. Get it, just not that flavor.",0
I just donâ€™t understand the appeal... my lips feel drier after using.,0
"Iâ€™ve got this in three other flavors and love all of them, so I was super excited for this one! Bought it within minutes of it launching. But no! No. It has absolutely no scent. I saw another reviewer on here say itâ€™s â€œsubtleâ€œ but Iâ€™d thatâ€™s not even it. I genuinely thought I got a product that hadnâ€™t had the fragrance added. There is no scent whatsoever. I went to smell a candle just to make sure my sense of smell wasnâ€™t wonky! It has no discernible smell. So if youâ€™re buying the Peach Iced Tea just to get this flavor, skip it. The others are all infinitely better.",0
"This product just sits on your lips. Itâ€™s glossy and looks great; however, it did not moisturize my lips more than a lip gloss would. I do not recommend as a lip moisturizer.",0
Does nothing for my lips they are still dry at the beginning and end of the day,0
I can't help but feel disappointed with Sephora's marketing tactics. It seems like they're more focused on creating hype around their products rather than genuinely delivering on quality. The constant bombardment of flashy advertisements and influencer endorsements has left me skeptical about the true value of their offerings.,0
"Sephora's marketing team seems to rely heavily on hype and trends to sell their products. This leaves me wondering if they're more interested in making a quick sale rather than providing customers with reliable, high-quality options. I'd appreciate a more transparent and informative approach to product promotion.",0
"It's frustrating how Sephora's marketing team hypes up products to the moon and back, only for them to fall flat in reality. It feels like they're more interested in creating buzz than ensuring the products live up to the expectations they set. It's a letdown for customers who expect honesty and quality",0
"Sephora's marketing team needs to dial it down a notch. The constant push for new, ""must-have"" products creates a sense of urgency that often leads to impulse purchases. I'd prefer a more measured and considered approach that focuses on the actual benefits of the products rather than just building up hype",0
